"17Mar24 Dow  S 4y+ MdnHdl (10K)
Faulty 11-4[5/4Fav]1st of 20, 1.75L to  Addragoole


Sam Ewing



9/45/4Fav",17Mar24 Dow  S 4y+ MdnHdl (10K),"Faulty 11-4[5/4Fav]1st of 20, 1.75L to  Addragoole","Sam Ewing



9/45/4Fav",Sam Ewing,Sam Ewing,,9/45/4Fav,9/45/4Fav
"16Mar24 Thu  H 4y NHF (10K)
Colcannon 11-3[4/11Fav]bf3rd of 6, 6.50L behind  Lady Of The Locke


Mr Finn Tegetmeier



4/11 Fav",16Mar24 Thu  H 4y NHF (10K),"Colcannon 11-3[4/11Fav]bf3rd of 6, 6.50L behind  Lady Of The Locke","Mr Finn Tegetmeier



4/11 Fav",Mr Finn Tegetmeier,Mr Finn Tegetmeier,,4/11 Fav,4/11 Fav
"10Mar24 Naa  S 5y+ NovCh (28K)
Flanking Maneuver 11-0[11/4]srfell in race won by Tactical Move


J W Kennedy



9/411/4",10Mar24 Naa  S 5y+ NovCh (28K),Flanking Maneuver 11-0[11/4]srfell in race won by Tactical Move,"J W Kennedy



9/411/4",J W Kennedy,J W Kennedy,,9/411/4,9/411/4
"10Mar24 Naa  S 4y+ H (28K)
Helvic Dream 11-1[14/1]4th of 6, 10.00L behind  Fun Fun Fun


Sam Ewing



9/114/1",10Mar24 Naa  S 4y+ H (28K),"Helvic Dream 11-1[14/1]4th of 6, 10.00L behind  Fun Fun Fun","Sam Ewing



9/114/1",Sam Ewing,Sam Ewing,,9/114/1,9/114/1
"03Mar24 Leo  S 4y+ HcapHdl (11K)
Poets Cottage 11-5[16/1]5th of 18, 15.50L behind  Miss Gherkin


N J Ryan
Rated 107


20/116/1",03Mar24 Leo  S 4y+ HcapHdl (11K),"Poets Cottage 11-5[16/1]5th of 18, 15.50L behind  Miss Gherkin","N J Ryan
Rated 107


20/116/1","N J Ryan
Rated 107",N J Ryan,Rated 107,20/116/1,20/116/1
"02Mar24 Nav  H 5y+ NovCh (35K)
Flanking Maneuver 11-1[16/1]3rd of 4, 15.00L behind  Blood Destiny


Sam Ewing



16/1",02Mar24 Nav  H 5y+ NovCh (35K),"Flanking Maneuver 11-1[16/1]3rd of 4, 15.00L behind  Blood Destiny","Sam Ewing



16/1",Sam Ewing,Sam Ewing,,16/1,16/1
"24Mar24 Naa
 7f.  3y Hcap (11K)
Chou Chou  8-13 
57",24Mar24 Naa,7f.  3y Hcap (11K),Chou Chou  8-13,57
"24Mar24 Naa
 1m.  2f.  4y+ F (40K)
Zoffman  9-7 
91",24Mar24 Naa,1m.  2f.  4y+ F (40K),Zoffman  9-7,91
"24Mar24 Naa
 1m.  3y Mdn (16K)
Billie Frechette  9-3",24Mar24 Naa,1m.  3y Mdn (16K),Billie Frechette  9-3,
"30Mar24 Fai
 2m.   4y+ HcapHdl (100K)
Helvic Dream  10-7 
125",30Mar24 Fai,2m.   4y+ HcapHdl (100K),Helvic Dream  10-7,125
"31Mar24 Fai
 2m.  3f.   5y+ S (100K)(Grd 1)
Flanking Maneuver  11-12",31Mar24 Fai,2m.  3f.   5y+ S (100K)(Grd 1),Flanking Maneuver  11-12,
"06Apr24 Cur
 1m.  2f.   4y+ F (55K)(Grp 3)
Layfayette  9-8 
110",06Apr24 Cur,1m.  2f.   4y+ F (55K)(Grp 3),Layfayette  9-8,110
"06Apr24 Cur
 1m.  2f.   4y+ F (55K)(Grp 3)
Helvic Dream  9-5 
105",06Apr24 Cur,1m.  2f.   4y+ F (55K)(Grp 3),Helvic Dream  9-5,105
"26May24 Cur
 1m.   3y F (500K)(Grp 1)
Caught U Looking  9-2 
104",26May24 Cur,1m.   3y F (500K)(Grp 1),Caught U Looking  9-2,104
"26May24 Cur
 1m.  2f.   4y+ F (500K)(Grp 1)
Helvic Dream  9-5 
105",26May24 Cur,1m.  2f.   4y+ F (500K)(Grp 1),Helvic Dream  9-5,105
"26May24 Cur
 1m.  2f.   4y+ F (500K)(Grp 1)
Layfayette  9-5 
110",26May24 Cur,1m.  2f.   4y+ F (500K)(Grp 1),Layfayette  9-5,110
"03Jun24 Gow
 1m.  1f.   3y F (200K)
Caught U Looking  9-2 
104",03Jun24 Gow,1m.  1f.   3y F (200K),Caught U Looking  9-2,104
"03Jun24 Gow
 1m.  1f.   3y F (200K)
Young Churchill  9-4",03Jun24 Gow,1m.  1f.   3y F (200K),Young Churchill  9-4,
"03Jun24 Gow
 1m.  1f.   3y F (200K)
Messerschmitt  9-2 
85",03Jun24 Gow,1m.  1f.   3y F (200K),Messerschmitt  9-2,85
"20Jul24 Cur
 1m.  4f.   3y F (500K)(Grp 1)
Caught U Looking  9-2 
104",20Jul24 Cur,1m.  4f.   3y F (500K)(Grp 1),Caught U Looking  9-2,104
"20Jul24 Cur
 1m.  4f.   3y F (500K)(Grp 1)
Letherfly  9-2",20Jul24 Cur,1m.  4f.   3y F (500K)(Grp 1),Letherfly  9-2,

























""












































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































"18Mar24 Cur  H 4y+ Hcap (20K)
Hokusai 9-12[20/1]8th of 23, 5.38L behind  Global Energy


C T Keane
Rated 68


10/120/1",18Mar24 Cur  H 4y+ Hcap (20K),"Hokusai 9-12[20/1]8th of 23, 5.38L behind  Global Energy","C T Keane
Rated 68


10/120/1","C T Keane
Rated 68",C T Keane,Rated 68,10/120/1,10/120/1
"18Mar24 Cur  H 3y+ F (68K)
Lady Of Inishfree 9-11[33/1]8th of 10, 34.50L behind  Brilliant


C T Keane
Rated 92


18/133/1",18Mar24 Cur  H 3y+ F (68K),"Lady Of Inishfree 9-11[33/1]8th of 10, 34.50L behind  Brilliant","C T Keane
Rated 92


18/133/1","C T Keane
Rated 92",C T Keane,Rated 92,18/133/1,18/133/1
"18Mar24 Cur  H 3y+ Mdn (20K)
Money Dancer 9-1[16/1]sr1st of 18, nk to  Mayfair


C T Keane



18/116/1",18Mar24 Cur  H 3y+ Mdn (20K),"Money Dancer 9-1[16/1]sr1st of 18, nk to  Mayfair","C T Keane



18/116/1",C T Keane,C T Keane,,18/116/1,18/116/1
"18Mar24 Cur  H 2y Mdn (20K)
Rowdy Yeats 9-7[5/1]sr2nd of 8, 1.25L behind  Arizona Blaze


C T Keane



11/25/1",18Mar24 Cur  H 2y Mdn (20K),"Rowdy Yeats 9-7[5/1]sr2nd of 8, 1.25L behind  Arizona Blaze","C T Keane



11/25/1",C T Keane,C T Keane,,11/25/1,11/25/1
"17Mar24 Dow  S 5y+ NovCh (14K)
Joshua Webb cp5non-runner (Veterinary advice) 



Rated 116",17Mar24 Dow  S 5y+ NovCh (14K),Joshua Webb cp5non-runner (Veterinary advice),Rated 116,Rated 116,,Rated 116,,
"17Mar24 Dow  S 4y+ HcapHdl (18K)
Sportinthepark 11-10[25/1]3rd of 14, 4.50L behind  Mousey Brown


Sam Ewing
Rated 121


25/1",17Mar24 Dow  S 4y+ HcapHdl (18K),"Sportinthepark 11-10[25/1]3rd of 14, 4.50L behind  Mousey Brown","Sam Ewing
Rated 121


25/1","Sam Ewing
Rated 121",Sam Ewing,Rated 121,25/1,25/1
"17Mar24 Dow  S 4y+ MdnHdl (10K)
Faulty 11-4[5/4Fav]1st of 20, 1.75L to  Addragoole


Sam Ewing



9/45/4Fav",17Mar24 Dow  S 4y+ MdnHdl (10K),"Faulty 11-4[5/4Fav]1st of 20, 1.75L to  Addragoole","Sam Ewing



9/45/4Fav",Sam Ewing,Sam Ewing,,9/45/4Fav,9/45/4Fav
"16Mar24 Thu  H 4y NHF (10K)
Colcannon 11-3[4/11Fav]bf3rd of 6, 6.50L behind  Lady Of The Locke


Mr Finn Tegetmeier



4/11 Fav",16Mar24 Thu  H 4y NHF (10K),"Colcannon 11-3[4/11Fav]bf3rd of 6, 6.50L behind  Lady Of The Locke","Mr Finn Tegetmeier



4/11 Fav",Mr Finn Tegetmeier,Mr Finn Tegetmeier,,4/11 Fav,4/11 Fav
"10Mar24 Naa  S 5y+ NovCh (28K)
Flanking Maneuver 11-0[11/4]srfell in race won by Tactical Move


J W Kennedy



9/411/4",10Mar24 Naa  S 5y+ NovCh (28K),Flanking Maneuver 11-0[11/4]srfell in race won by Tactical Move,"J W Kennedy



9/411/4",J W Kennedy,J W Kennedy,,9/411/4,9/411/4
"10Mar24 Naa  S 4y+ H (28K)
Helvic Dream 11-1[14/1]4th of 6, 10.00L behind  Fun Fun Fun


Sam Ewing



9/114/1",10Mar24 Naa  S 4y+ H (28K),"Helvic Dream 11-1[14/1]4th of 6, 10.00L behind  Fun Fun Fun","Sam Ewing



9/114/1",Sam Ewing,Sam Ewing,,9/114/1,9/114/1
"03Mar24 Leo  S 4y+ HcapHdl (11K)
Poets Cottage 11-5[16/1]5th of 18, 15.50L behind  Miss Gherkin


N J Ryan
Rated 107


20/116/1",03Mar24 Leo  S 4y+ HcapHdl (11K),"Poets Cottage 11-5[16/1]5th of 18, 15.50L behind  Miss Gherkin","N J Ryan
Rated 107


20/116/1","N J Ryan
Rated 107",N J Ryan,Rated 107,20/116/1,20/116/1
"02Mar24 Nav  H 5y+ NovCh (35K)
Flanking Maneuver 11-1[16/1]3rd of 4, 15.00L behind  Blood Destiny


Sam Ewing



16/1",02Mar24 Nav  H 5y+ NovCh (35K),"Flanking Maneuver 11-1[16/1]3rd of 4, 15.00L behind  Blood Destiny","Sam Ewing



16/1",Sam Ewing,Sam Ewing,,16/1,16/1
"24Mar24 Naa
 7f.  3y Hcap (11K)
Chou Chou  8-13 
57",24Mar24 Naa,7f.  3y Hcap (11K),Chou Chou  8-13,57
"24Mar24 Naa
 1m.  2f.  4y+ F (40K)
Zoffman  9-7 
91",24Mar24 Naa,1m.  2f.  4y+ F (40K),Zoffman  9-7,91
"24Mar24 Naa
 1m.  3y Mdn (16K)
Billie Frechette  9-3",24Mar24 Naa,1m.  3y Mdn (16K),Billie Frechette  9-3,
"30Mar24 Fai
 2m.   4y+ HcapHdl (100K)
Helvic Dream  10-7 
125",30Mar24 Fai,2m.   4y+ HcapHdl (100K),Helvic Dream  10-7,125
"31Mar24 Fai
 2m.  3f.   5y+ S (100K)(Grd 1)
Flanking Maneuver  11-12",31Mar24 Fai,2m.  3f.   5y+ S (100K)(Grd 1),Flanking Maneuver  11-12,
"06Apr24 Cur
 1m.  2f.   4y+ F (55K)(Grp 3)
Layfayette  9-8 
110",06Apr24 Cur,1m.  2f.   4y+ F (55K)(Grp 3),Layfayette  9-8,110
"06Apr24 Cur
 1m.  2f.   4y+ F (55K)(Grp 3)
Helvic Dream  9-5 
105",06Apr24 Cur,1m.  2f.   4y+ F (55K)(Grp 3),Helvic Dream  9-5,105
"26May24 Cur
 1m.   3y F (500K)(Grp 1)
Caught U Looking  9-2 
104",26May24 Cur,1m.   3y F (500K)(Grp 1),Caught U Looking  9-2,104
"26May24 Cur
 1m.  2f.   4y+ F (500K)(Grp 1)
Helvic Dream  9-5 
105",26May24 Cur,1m.  2f.   4y+ F (500K)(Grp 1),Helvic Dream  9-5,105
"26May24 Cur
 1m.  2f.   4y+ F (500K)(Grp 1)
Layfayette  9-5 
110",26May24 Cur,1m.  2f.   4y+ F (500K)(Grp 1),Layfayette  9-5,110
"03Jun24 Gow
 1m.  1f.   3y F (200K)
Caught U Looking  9-2 
104",03Jun24 Gow,1m.  1f.   3y F (200K),Caught U Looking  9-2,104
"03Jun24 Gow
 1m.  1f.   3y F (200K)
Young Churchill  9-4",03Jun24 Gow,1m.  1f.   3y F (200K),Young Churchill  9-4,
"03Jun24 Gow
 1m.  1f.   3y F (200K)
Messerschmitt  9-2 
85",03Jun24 Gow,1m.  1f.   3y F (200K),Messerschmitt  9-2,85
"20Jul24 Cur
 1m.  4f.   3y F (500K)(Grp 1)
Caught U Looking  9-2 
104",20Jul24 Cur,1m.  4f.   3y F (500K)(Grp 1),Caught U Looking  9-2,104
"20Jul24 Cur
 1m.  4f.   3y F (500K)(Grp 1)
Letherfly  9-2",20Jul24 Cur,1m.  4f.   3y F (500K)(Grp 1),Letherfly  9-2,

























""







"18Mar24 Cur  H 4y+ Hcap (20K)
Hokusai 9-12[20/1]8th of 23, 5.38L behind  Global Energy


C T Keane
Rated 68


10/120/1",18Mar24 Cur  H 4y+ Hcap (20K),"Hokusai 9-12[20/1]8th of 23, 5.38L behind  Global Energy","C T Keane
Rated 68


10/120/1","C T Keane
Rated 68",C T Keane,Rated 68,10/120/1,10/120/1
"18Mar24 Cur  H 3y+ F (68K)
Lady Of Inishfree 9-11[33/1]8th of 10, 34.50L behind  Brilliant


C T Keane
Rated 92


18/133/1",18Mar24 Cur  H 3y+ F (68K),"Lady Of Inishfree 9-11[33/1]8th of 10, 34.50L behind  Brilliant","C T Keane
Rated 92


18/133/1","C T Keane
Rated 92",C T Keane,Rated 92,18/133/1,18/133/1
"18Mar24 Cur  H 3y+ Mdn (20K)
Money Dancer 9-1[16/1]sr1st of 18, nk to  Mayfair


C T Keane



18/116/1",18Mar24 Cur  H 3y+ Mdn (20K),"Money Dancer 9-1[16/1]sr1st of 18, nk to  Mayfair","C T Keane



18/116/1",C T Keane,C T Keane,,18/116/1,18/116/1
"18Mar24 Cur  H 2y Mdn (20K)
Rowdy Yeats 9-7[5/1]sr2nd of 8, 1.25L behind  Arizona Blaze


C T Keane



11/25/1",18Mar24 Cur  H 2y Mdn (20K),"Rowdy Yeats 9-7[5/1]sr2nd of 8, 1.25L behind  Arizona Blaze","C T Keane



11/25/1",C T Keane,C T Keane,,11/25/1,11/25/1
"17Mar24 Dow  S 5y+ NovCh (14K)
Joshua Webb cp5non-runner (Veterinary advice) 



Rated 116",17Mar24 Dow  S 5y+ NovCh (14K),Joshua Webb cp5non-runner (Veterinary advice),Rated 116,Rated 116,,Rated 116,,
"17Mar24 Dow  S 4y+ HcapHdl (18K)
Sportinthepark 11-10[25/1]3rd of 14, 4.50L behind  Mousey Brown


Sam Ewing
Rated 121


25/1",17Mar24 Dow  S 4y+ HcapHdl (18K),"Sportinthepark 11-10[25/1]3rd of 14, 4.50L behind  Mousey Brown","Sam Ewing
Rated 121


25/1","Sam Ewing
Rated 121",Sam Ewing,Rated 121,25/1,25/1
"17Mar24 Dow  S 4y+ MdnHdl (10K)
Faulty 11-4[5/4Fav]1st of 20, 1.75L to  Addragoole


Sam Ewing



9/45/4Fav",17Mar24 Dow  S 4y+ MdnHdl (10K),"Faulty 11-4[5/4Fav]1st of 20, 1.75L to  Addragoole","Sam Ewing



9/45/4Fav",Sam Ewing,Sam Ewing,,9/45/4Fav,9/45/4Fav
"16Mar24 Thu  H 4y NHF (10K)
Colcannon 11-3[4/11Fav]bf3rd of 6, 6.50L behind  Lady Of The Locke


Mr Finn Tegetmeier



4/11 Fav",16Mar24 Thu  H 4y NHF (10K),"Colcannon 11-3[4/11Fav]bf3rd of 6, 6.50L behind  Lady Of The Locke","Mr Finn Tegetmeier



4/11 Fav",Mr Finn Tegetmeier,Mr Finn Tegetmeier,,4/11 Fav,4/11 Fav
"10Mar24 Naa  S 5y+ NovCh (28K)
Flanking Maneuver 11-0[11/4]srfell in race won by Tactical Move


J W Kennedy



9/411/4",10Mar24 Naa  S 5y+ NovCh (28K),Flanking Maneuver 11-0[11/4]srfell in race won by Tactical Move,"J W Kennedy



9/411/4",J W Kennedy,J W Kennedy,,9/411/4,9/411/4
"10Mar24 Naa  S 4y+ H (28K)
Helvic Dream 11-1[14/1]4th of 6, 10.00L behind  Fun Fun Fun


Sam Ewing



9/114/1",10Mar24 Naa  S 4y+ H (28K),"Helvic Dream 11-1[14/1]4th of 6, 10.00L behind  Fun Fun Fun","Sam Ewing



9/114/1",Sam Ewing,Sam Ewing,,9/114/1,9/114/1
"03Mar24 Leo  S 4y+ HcapHdl (11K)
Poets Cottage 11-5[16/1]5th of 18, 15.50L behind  Miss Gherkin


N J Ryan
Rated 107


20/116/1",03Mar24 Leo  S 4y+ HcapHdl (11K),"Poets Cottage 11-5[16/1]5th of 18, 15.50L behind  Miss Gherkin","N J Ryan
Rated 107


20/116/1","N J Ryan
Rated 107",N J Ryan,Rated 107,20/116/1,20/116/1
"02Mar24 Nav  H 5y+ NovCh (35K)
Flanking Maneuver 11-1[16/1]3rd of 4, 15.00L behind  Blood Destiny


Sam Ewing



16/1",02Mar24 Nav  H 5y+ NovCh (35K),"Flanking Maneuver 11-1[16/1]3rd of 4, 15.00L behind  Blood Destiny","Sam Ewing



16/1",Sam Ewing,Sam Ewing,,16/1,16/1
"24Mar24 Naa
 7f.  3y Hcap (11K)
Chou Chou  8-13 
57",24Mar24 Naa,7f.  3y Hcap (11K),Chou Chou  8-13,57
"24Mar24 Naa
 1m.  2f.  4y+ F (40K)
Zoffman  9-7 
91",24Mar24 Naa,1m.  2f.  4y+ F (40K),Zoffman  9-7,91
"24Mar24 Naa
 1m.  3y Mdn (16K)
Billie Frechette  9-3",24Mar24 Naa,1m.  3y Mdn (16K),Billie Frechette  9-3,
"30Mar24 Fai
 2m.   4y+ HcapHdl (100K)
Helvic Dream  10-7 
125",30Mar24 Fai,2m.   4y+ HcapHdl (100K),Helvic Dream  10-7,125
"31Mar24 Fai
 2m.  3f.   5y+ S (100K)(Grd 1)
Flanking Maneuver  11-12",31Mar24 Fai,2m.  3f.   5y+ S (100K)(Grd 1),Flanking Maneuver  11-12,
"06Apr24 Cur
 1m.  2f.   4y+ F (55K)(Grp 3)
Layfayette  9-8 
110",06Apr24 Cur,1m.  2f.   4y+ F (55K)(Grp 3),Layfayette  9-8,110
"06Apr24 Cur
 1m.  2f.   4y+ F (55K)(Grp 3)
Helvic Dream  9-5 
105",06Apr24 Cur,1m.  2f.   4y+ F (55K)(Grp 3),Helvic Dream  9-5,105
"26May24 Cur
 1m.   3y F (500K)(Grp 1)
Caught U Looking  9-2 
104",26May24 Cur,1m.   3y F (500K)(Grp 1),Caught U Looking  9-2,104
"26May24 Cur
 1m.  2f.   4y+ F (500K)(Grp 1)
Helvic Dream  9-5 
105",26May24 Cur,1m.  2f.   4y+ F (500K)(Grp 1),Helvic Dream  9-5,105
"26May24 Cur
 1m.  2f.   4y+ F (500K)(Grp 1)
Layfayette  9-5 
110",26May24 Cur,1m.  2f.   4y+ F (500K)(Grp 1),Layfayette  9-5,110
"03Jun24 Gow
 1m.  1f.   3y F (200K)
Caught U Looking  9-2 
104",03Jun24 Gow,1m.  1f.   3y F (200K),Caught U Looking  9-2,104
"03Jun24 Gow
 1m.  1f.   3y F (200K)
Young Churchill  9-4",03Jun24 Gow,1m.  1f.   3y F (200K),Young Churchill  9-4,
"03Jun24 Gow
 1m.  1f.   3y F (200K)
Messerschmitt  9-2 
85",03Jun24 Gow,1m.  1f.   3y F (200K),Messerschmitt  9-2,85
